time,tec64016,dtec64016,tec64157,dtec64157,tec64964,dtec64964,tec65066,dtec65066
2025-07-22 04:03:42,8.221257066093527,0.6705313276190524,7.177112841682024,0.6546370578033083,9.681373252365654,0.6129884780406779,7.4280036490276675,0.6104483814006869
2025-07-22 04:04:43,9.51548957666667,0.6940967925144614,7.585112455723897,0.677643927086621,10.448874884563512,0.6345316302627388,9.40097714612518,0.6319022632848305
2025-07-22 04:05:48,0.7878874419564524,0.045496043316523835,8.509421517392198,0.04441760542967772,9.860406567793062,0.041591718687471926,8.407660199143328,0.04141937126386752
2025-07-22 04:06:49,9.746273667887195,0.5634013140255624,7.816494461961405,0.5500464532892798,12.051401137195048,0.5150520188772677,9.241972460715644,0.5129177505354671
2025-07-22 04:07:50,10.544371508984641,0.7178906177667823,8.557857956088133,0.7008737436745714,8.799756849538838,0.6562835456877439,8.19690048325319,0.6535640433006661
2025-07-22 04:08:51,8.650422128720372,0.7127611405280908,7.415194171686472,0.6958658555278242,10.27443713938889,0.6515942637464291,7.803839217620286,0.6488941927674933
2025-07-22 04:09:52,9.735384330922667,0.6823082129261359,7.240107296897723,0.6661347839049232,10.586988671444232,0.6237547087939561,8.61873710643632,0.6211699991350562
2025-07-22 04:10:53,9.368744348560462,0.6568911571601789,8.497199990798041,0.6413202138478747,9.955238939603985,0.6005188632957713,7.811944124266376,0.5980304381433371
2025-07-22 04:11:58,9.437446910821633,0.6721798548582689,7.688007896652248,0.6562465083645839,9.4065292473431,0.6144955339555211,6.835629443903823,0.6119491923895606
2025-07-22 04:12:59,9.757423832874977,0.6676220434731013,8.928825398805468,0.6517967353080388,10.159362162321498,0.6103288593362889,8.192722382476372,0.6077997836025247
2025-07-22 04:14:00,10.252110931495691,0.7189438314061375,7.5688600313045615,0.7019019919453181,9.443868197429314,0.6572463759079701,8.999948806306321,0.6545228837529034
2025-07-22 04:15:01,10.495870599327507,0.5969264775926,8.707481160686514,0.5827769366178213,9.732212771273185,0.5457001603503809,8.790913413698608,0.5434388924906992
2025-07-22 04:16:02,10.878421888424088,0.5789861661700154,9.54222879010244,0.5652618822094638,10.14703750945934,0.5292994289579265,8.9826752881934,0.5271061223148024
2025-07-22 04:17:03,1.3881604637202924,0.0796706981799233,7.922578804451117,0.0777821845175164,10.137132364945945,0.07283361419542084,8.703774294299059,0.07253180686082374
2025-07-22 04:18:08,11.352868829104578,0.6427415762282975,8.444628318544368,0.6275060344816586,9.379862119552303,0.5875835540520621,7.493295371578272,0.5851487301282385
2025-07-22 04:19:09,7.1566682579130045,0.38983975204852483,7.22668792526839,0.3805989933415994,7.853525964726077,0.3563849539088866,6.222757181925468,0.3549081688527289
2025-07-22 04:20:10,1.93008358734008,0.10331626211173602,8.239040307355946,0.10086725417024425,11.689928516950845,0.09444999161128727,8.072001264131453,0.09405861050881394
2025-07-22 04:21:10,9.49013038929706,0.5146067737004786,7.129394132379633,0.502408538400648,10.198221588505616,0.47044486962329496,7.832015232457782,0.46849544402160875
2025-07-22 04:22:11,9.911717954935071,0.6845107471586048,8.414445465260673,0.6682851092816278,9.195482547567591,0.6257682285974048,9.19444240284203,0.6231751753316175
2025-07-22 04:23:13,8.318317640085375,0.6298825544188884,7.035821005713088,0.6149518228336645,7.61544926170709,0.5758280522829937,6.633583308467591,0.5734419407112203
2025-07-22 04:24:13,10.221432368484328,0.7192074212455468,8.41598787103637,0.7021593336530507,10.112383919385074,0.6574873453121294,9.074562093056034,0.6547628546300172
2025-07-22 04:25:14,7.140659262937714,0.37308033191869244,8.757289763319536,0.3642368383871986,7.579630872099704,0.34106377350302963,7.0792209621370885,0.3396504762288838
2025-07-22 04:26:15,9.159426283496623,0.6887838269247633,8.147050491080579,0.6724568999954331,9.77776575318912,0.6296746063526466,8.193372276332695,0.6270653658706781
2025-07-22 04:27:16,8.327293706820672,0.43773393030887375,9.276592870832337,0.42735788834146826,8.341500361034639,0.40016900728498717,6.980719986144272,0.39851079022667946
2025-07-22 04:28:17,10.365791661898172,0.7538939477134018,8.370202852555487,0.7360236509444774,9.697221183322672,0.6891971852439154,7.948261142571629,0.6863412955865356
2025-07-22 04:29:18,9.656277890370937,0.700038464981697,9.279376215513311,0.6834447581919976,8.021496788057386,0.6399634074410545,9.411188167906214,0.6373115323093161
2025-07-22 04:30:23,9.588443547517517,0.7205469133585637,7.3102980727362095,0.7034670744545578,10.015224429425292,0.6587118865048895,9.659152312638641,0.6559823215790017
2025-07-22 04:31:24,10.391536456237946,0.7948232759536301,10.4154667032481,0.7759827906795135,11.647957526934164,0.7266140897072648,7.716498877843208,0.7236031521873052
2025-07-22 04:32:25,9.4875867901457,0.6877364841189509,8.226046500239438,0.6714343833960328,10.572137622533186,0.628717143149844,8.217088009468535,0.6261118701960614
2025-07-22 04:33:26,7.123636177902075,0.45224047435323445,9.079825254884481,0.4415205693690871,9.306707917549964,0.41343064621087894,7.188180128907744,0.4117174756816934
2025-07-22 04:34:27,10.761927804605909,0.7504423313405063,8.386382121940859,0.7326538516615098,9.080154886429296,0.6860417755262004,8.62744741761563,0.6831989612297922
2025-07-22 04:35:28,9.893898348116315,0.7603074168165996,8.112599134906175,0.7422850952217166,8.877270904498419,0.6950602709829365,10.099084546667779,0.6921800859188417
2025-07-22 04:36:32,10.053587572093313,0.6834064391879953,7.841782250882091,0.6672069778192908,10.803054304514319,0.6247586887976823,9.313053129723068,0.6221698188546573
2025-07-22 04:37:34,10.527326900479313,0.6588657041799648,8.358375017829221,0.6432479562191623,10.10863418046247,0.6023239610184626,8.475350186143007,0.599828055916854
2025-07-22 04:38:34,10.924019685858735,0.7735798878097168,9.156198212366888,0.7552429556569119,11.655518467817952,0.7071937410518132,10.280677006562698,0.7042632774137199
2025-07-22 04:39:36,9.107591700484642,0.6594621778326287,7.404038414391821,0.6438302910646103,9.564987609131586,0.6028692472138685,8.873277580530857,0.6003710825597847
2025-07-22 04:40:37,10.238852373908596,0.6954400873339494,8.284459023213644,0.6789553804552719,10.000333939966032,0.6357596478258878,9.06517843622124,0.6331251921988487
2025-07-22 04:41:38,10.666099823737918,0.7489391977076367,7.052052610292074,0.7311863482975716,10.488385229953266,0.6846676360043734,8.73820219403082,0.6818305158560729
2025-07-22 04:42:44,11.008598195714862,0.7167940798984823,7.603341888733516,0.6998031981320942,9.20434526321395,0.6552811091850529,8.193849320637547,0.6525657606861532
2025-07-22 04:43:49,7.622398232053362,0.5385005750761429,8.891631498559633,0.5257359612786259,7.196781201934937,0.4922881815411474,8.522752098419609,0.49024824180225235
2025-07-22 04:44:50,10.542996736583659,0.7967770292306614,9.774000756442284,0.7778902322027765,9.688298854539687,0.7284001781395637,7.3750436841327875,0.7253818394409717
2025-07-22 04:45:51,7.621375393543357,0.5880182059628307,9.085271330954853,0.5740798265953378,7.674310360766536,0.5375563680421303,7.416469312902798,0.5353288463623851
2025-07-22 04:46:52,11.654096356371182,0.8073299759030177,9.38687197655901,0.7881930319023477,9.46329647996271,0.7380475047491971,9.38563388420669,0.7349891895375321
2025-07-22 04:47:53,8.999340380345862,0.5936033688820896,9.542673145066054,0.5795325988525246,7.2180987234168335,0.5426622301793141,6.603943515044298,0.5404135508698197
2025-07-22 04:48:54,11.552956958402804,0.7033679666150946,7.362237995858392,0.686695337342383,10.563983478631924,0.643007181914855,8.794224992833438,0.6403426940153554
2025-07-22 04:49:59,8.120185237330569,0.5980623222040152,9.124108939723861,0.5838858571766548,9.804699216094734,0.5467385304174657,6.186114270505012,0.5444729597683956
2025-07-22 04:51:00,10.114998392646637,0.7203560987818494,8.235340051238296,0.7032807829452112,8.612171837318254,0.6585374470236152,8.881033377441954,0.6558086049386226
2025-07-22 04:52:01,8.600136399654703,0.6173345382244609,6.77749894620893,0.6027012447257686,6.487743414831551,0.5643568666237581,6.648557938066099,0.5620182892572652
2025-07-22 04:53:02,9.598789703946567,0.6876843148990148,8.1009493935123,0.6713834507949146,10.08622532508887,0.6286694509251677,9.2903913114801,0.6260643755980356
2025-07-22 04:54:03,7.643114843165701,0.48282027477861106,7.543474205008352,0.4713755064229067,6.657420104283243,0.4413861861676771,7.309094455392339,0.4395571737007436
2025-07-22 04:55:04,11.829980614747232,0.7057563917483126,8.367484720177417,0.6890271472632487,9.290641727497096,0.6451906400577043,8.754290277504223,0.642517104362217
2025-07-22 04:56:09,10.207418491669275,0.7177479006468435,8.95135942653024,0.7007344095202274,9.974591669022074,0.65615307609365,8.28431866260371,0.6534341143454088
2025-07-22 04:57:10,8.493037790396425,0.6319081627062328,6.830953198658072,0.6169294161165879,8.584621016205471,0.5776798293589058,6.059813023983316,0.5752860444084361
2025-07-22 04:58:11,9.922933703431958,0.7462730944839093,9.146837242246322,0.728583442365677,9.85616526115531,0.6822303292148233,7.486827513716125,0.6794033087584559
2025-07-22 04:59:12,7.759196240093056,0.5384828211358277,7.682413364897278,0.5257186281775854,9.152524103835194,0.49227195118709116,7.854155499542749,0.4902320787034045
2025-07-22 05:00:13,12.423860963230878,0.760719686455898,8.519592991735657,0.7426875924244204,10.836083638971527,0.6954371609630562,8.676630165003075,0.6925554141453453
2025-07-22 05:01:14,9.131346331545913,0.6288784850374247,7.76938885664025,0.61397155390567,7.840441329595945,0.5749101489179472,7.796902054256086,0.5725278409466279
2025-07-22 05:02:19,11.143725382875093,0.7534579551886272,8.870000226100641,0.7355979931834059,10.2125541855987,0.6887986082003228,7.948126492801334,0.6859443701632352
2025-07-22 05:03:20,9.143367972343512,0.590138765035479,9.09335694691848,0.5761501199508263,8.056688262536957,0.5394949475312552,6.523523932949891,0.5372593927816839
2025-07-22 05:04:21,10.212567246498683,0.6910759073822826,7.297805592524182,0.6746946489941069,11.09314894646274,0.6317699878110948,9.45535647464492,0.6291520645045826
2025-07-22 05:05:22,10.459272417945515,0.724711169125097,7.730505250886493,0.7075326207320505,10.579438154754316,0.6625187791873888,8.14726545533263,0.6597734392907502
2025-07-22 05:06:23,10.807087804123288,0.7354714189732989,7.530128851052016,0.7180378096944628,11.816640041806073,0.672355618878694,7.291883051268998,0.669569517166225
2025-07-22 05:07:24,12.99686175417181,0.6764945736580239,9.713308919485584,0.6604589511006299,10.97101636979103,0.6184399774159435,9.79859966547675,0.615877290897444
2025-07-22 05:08:29,10.01273146333524,0.7023247124122495,7.871003386622403,0.6856768124297341,10.782922229602443,0.6420534564442161,10.676671640934801,0.6393929205845186
2025-07-22 05:09:30,10.03987164552784,0.6692521540639528,8.532725035699736,0.6533882057690511,9.401751741183457,0.611819079060507,9.055683212307988,0.6092838281664423
2025-07-22 05:10:31,9.541886416252305,0.6980899760519897,8.493547965319612,0.681542456230007,10.1938057202512,0.6381821315866638,8.77735471796908,0.635537637691237
2025-07-22 05:11:32,11.714584986536103,0.7650575127960154,8.90954793449326,0.7469225949598566,11.443218183773546,0.6994027289487833,8.72346536133528,0.6965045496428984
2025-07-22 05:12:33,10.226762466352296,0.5394899985677962,7.925683846907021,0.5267019314828777,11.123163660144176,0.49319269587970915,9.897393624129165,0.4911490080216985
2025-07-22 05:13:34,10.798093395103656,0.6563472934161081,8.305499495258674,0.6407892418461212,11.857044308667936,0.6000216721952105,8.553348291744449,0.5975353072991908
2025-07-22 05:14:34,11.29733139016484,0.755160545631371,8.959256326054478,0.7372602254344173,10.5670536299997,0.6903550877878314,8.562171663608453,0.6874944000233638
2025-07-22 05:15:35,10.575946023628255,0.7518238405274793,8.776885376729354,0.7340026135645511,11.686569526109059,0.6873047280222886,8.830374552948612,0.6844566803136602
2025-07-22 05:16:36,10.963177806000772,0.7621903847722624,8.091049518939764,0.744123429318365,10.30735949503621,0.6967816486632898,8.31429150053578,0.693894330568447
2025-07-22 05:17:37,10.950124657032074,0.6909037965541189,10.69862262674138,0.6745266178797886,9.861613361024157,0.6316126469826133,8.99873363011991,0.6289953756637389
2025-07-22 05:18:38,10.165671912575094,0.717273250117628,8.572847140647886,0.7002710101037769,11.493103031171566,0.6557191585516641,9.46697704100517,0.6530019948673831
2025-07-22 05:19:39,10.999149637066306,0.6570779258197793,7.168657834473554,0.6415025553444978,10.250639262969742,0.6006896040675721,8.258729975119548,0.5982004714009246
2025-07-22 05:20:44,11.486386181841183,0.7360733569408321,8.694844158787392,0.7186254793286992,9.968817769884536,0.6729059004589792,8.868090776503092,0.6701175184942002
2025-07-22 05:21:45,10.685914673913949,0.6754685228798439,9.407679035646977,0.6594572218227905,10.911714723523582,0.6175019790271996,9.113263227626877,0.6149431793787489
2025-07-22 05:22:46,10.834254733408446,0.6007707736345731,10.279332215954579,0.5865301074937866,8.73985931010702,0.5492145512264559,9.780609818730811,0.5469387204626158
2025-07-22 05:23:47,10.211701797580046,0.7288376204127448,8.441386108609661,0.7115612586477559,9.537347209807225,0.6662911116502223,9.025666186258224,0.6635301399931884
2025-07-22 05:24:48,10.626710701566829,0.6758484961925304,8.770508294875535,0.6598281882507784,10.788197898759464,0.6178493442479519,10.135395166681823,0.6152891051903415
2025-07-22 05:25:49,10.52824294775923,0.5908398145558992,9.269971529183827,0.5768345517984058,11.570161102294113,0.5401358352285971,7.703495011809568,0.5378976247738293
2025-07-22 05:26:54,9.55790715289781,0.7195122061568252,7.507224793927365,0.7024568939449622,10.523821593896463,0.6577659745591143,7.233499216209879,0.6550403292954081
2025-07-22 05:27:55,1.380772926960838,0.06406046718331904,8.820060731917833,0.06254197832531184,8.870236244065934,0.058563003194366726,7.607507776883941,0.05832033030087733
2025-07-22 05:28:56,11.206202684449602,0.7005170079271594,8.708976287441729,0.6839119577588879,11.095656187063081,0.6404008833645997,9.621056837682337,0.6377471954237086
2025-07-22 05:29:57,8.770154936553693,0.576037242428689,8.864939264132701,0.5623828597355057,9.213898194408282,0.526603572401198,7.470729711217426,0.5244214368264168
2025-07-22 05:30:58,9.915670682851745,0.6728005612004365,8.979493078560177,0.656852501488036,11.042608914130174,0.6150629732686796,9.179086950956862,0.6125142803523359
2025-07-22 05:31:59,11.383678898176418,0.7307959026530778,8.339294792688445,0.7134731217798068,9.431958696830044,0.6680813403847069,9.51539436038205,0.6653129503924904
2025-07-22 05:32:59,10.752872084425762,0.7480663022153232,7.191029073832283,0.7303341439137929,9.722701769917064,0.683869649605704,7.959774868825666,0.6810358361469132
2025-07-22 05:34:00,10.728988524194342,0.6718561478997296,8.76547790721107,0.655930474553485,10.028771565296573,0.6141996064907287,8.877912670890725,0.6116544911865754
2025-07-22 05:35:01,1.436743615613454,0.08921645821444299,8.917461300819514,0.087101671924143,11.149355161296512,0.08156018769658635,9.568637505718817,0.0812222192581137
2025-07-22 05:36:02,11.520474435093186,0.7806804502419267,10.843022053853735,0.7621752064077842,9.082370055625946,0.7136849559723873,8.745853312163272,0.7107275940910156
2025-07-22 05:37:03,10.813851754276259,0.7253365489982578,9.1395013489632,0.7081431766051506,8.558612004228769,0.6630904909640888,8.734760040118722,0.6603427820128676
2025-07-22 05:38:04,10.890161040165266,0.7120623451895388,8.406430496887705,0.6951836244290018,8.898207089524263,0.6509554367842916,9.118342993743388,0.6482580129712947
2025-07-22 05:39:09,11.164525763341684,0.7544278177049626,8.489351191443289,0.7365448660855594,9.343415208150212,0.6896852402237782,9.284253977408914,0.6868273281681659
2025-07-22 05:40:10,10.829363780613695,0.6536442452718125,11.430230463782095,0.6381502667357924,11.017834430493588,0.597550590979772,8.80676468942815,0.5950744657298752
2025-07-22 05:41:11,11.432824933685072,0.6965362148983878,8.029139346846312,0.6800255254197274,11.341607657605483,0.6367617092356797,9.440036203634527,0.6341231012747693
2025-07-22 05:42:12,10.361081168479146,0.627855809871676,9.239775694419839,0.6129731202247688,12.491250018502464,0.5739752364573939,8.381964152312367,0.5715968025686795
2025-07-22 05:43:13,12.382968478526175,0.7785558024195856,8.317657157025414,0.7601009212222966,10.952759043287477,0.7117426386169643,9.048065925394706,0.7087933252943583
2025-07-22 05:44:14,11.542437513000595,0.7263348908960798,7.501586647240449,0.7091178538137347,9.957185960258668,0.664003158359784,8.073040294238805,0.6612516675048756
2025-07-22 05:45:19,9.955870066467742,0.6689012910738683,8.575035797883949,0.6530456596327855,10.440338411076077,0.6114983260077653,8.824243738818353,0.6089644042475764
2025-07-22 05:46:20,10.718977467777286,0.6984207619855637,10.008071998969918,0.6818654012161667,10.651194080459494,0.6384845305315405,7.803443944149821,0.6358387835578401
2025-07-22 05:47:21,6.557545418662871,0.4110653786837985,9.869388969978774,0.40132148787423555,10.478667003014916,0.3757890652914468,8.018155390781457,0.3742318736373015
2025-07-22 05:48:22,11.241643148540978,0.7221448217131569,7.40604969301319,0.7050271060008908,9.769969003915723,0.6601726674855615,8.778225170579043,0.6574370493873977
2025-07-22 05:49:23,12.089983588861458,0.695380731350253,10.122112134699204,0.6788974314453906,9.989764431315159,0.6357053855824848,8.37045363735705,0.6330711548068859
2025-07-22 05:50:24,11.518558350446172,0.6869484441483433,9.031859170659752,0.6706650231192777,9.785196742580045,0.6279967302439573,7.218979604124059,0.62539444253128
2025-07-22 05:51:30,10.831256366161686,0.6150191709016447,8.244735036451662,0.6004407608534872,11.045000321134848,0.5622401967041618,7.396051824814784,0.5599103903771636
2025-07-22 05:52:35,11.401241053247556,0.7214567365336646,8.272324573259212,0.704355331187594,9.293946065048223,0.6595436315709577,10.25812819978006,0.6568106200666702
2025-07-22 05:53:35,11.154214376472229,0.6213828314639491,9.629965874782858,0.6066535772511316,10.72648796246173,0.5680577483116397,7.519251365147418,0.5657038352618882
2025-07-22 05:54:37,10.394994342561326,0.6882640954725353,8.083167785175553,0.6719494882538483,11.271706705589462,0.6291994765879833,8.30303610641628,0.6265922049448461
2025-07-22 05:55:38,10.367165949118275,0.6714147008705653,8.597585881113277,0.6554994915815568,10.324302662031059,0.6137960430308321,9.577323057542191,0.6112526000096422
2025-07-22 05:56:39,10.026900728076127,0.6972100816499425,8.585256620176539,0.6806834188386011,9.848958303474124,0.6373777469022633,7.556545717709714,0.6347365862095105
2025-07-22 05:57:40,8.352631058712056,0.5386374861201727,7.412442379329283,0.5258696269842427,9.768474684192137,0.49241334331815906,7.1515426399362045,0.4903728849349165
2025-07-22 05:58:45,10.948821013580794,0.6829461169935761,8.83931194567641,0.6667575670988908,11.163210824133575,0.6243378699787209,8.376760604051313,0.6217507438212747
2025-07-22 05:59:46,7.6846192095001395,1.705597802930028,6.262158324496026,1.6651683247531162,9.193062938119583,1.559228865681853,5.852375686277923,1.5527677458654499
